datetime	alt	PRESSURE	AIR_TEMP	RAINFALL	MIXDEPTH	RELHUMID
05/27/10 13:00:00	100	983.7	286.7	0	440.4	84.2
05/27/10 13:00:00	500	938.7	285.3	0	438.9	77.8
05/27/10 14:00:00	10	995.4	288.4	0	614.2	78.6
05/27/10 14:00:00	100	984	287.4	0	614	81.4
05/27/10 14:00:00	500	938.5	285.2	0	609.7	77.1
05/27/10 15:00:00	10	995.9	289.8	0	787.6	76
05/27/10 15:00:00	100	984.3	288.2	0	789.6	78.6
05/27/10 15:00:00	500	938.4	285.1	0	787	76.4
05/27/10 16:00:00	10	996.3	291	0	919.9	70.9
05/27/10 16:00:00	100	985.1	289.4	0	927.1	72.6
05/27/10 16:00:00	500	939	285.8	0	929.2	71.5
05/27/10 17:00:00	10	996.5	292.1	0	1037.8	65.3
05/27/10 17:00:00	100	986	290.5	0	1051.5	66.1
05/27/10 17:00:00	500	939.6	286.6	0	1062.6	65.8
05/27/10 18:00:00	10	996.8	293.1	0	1148.3	60
05/27/10 18:00:00	100	986.8	291.7	0	1169.4	59.9
05/27/10 18:00:00	500	940.2	287.4	0	1194.1	60
05/27/10 19:00:00	10	997	293.5	0	1162.7	59.5
05/27/10 19:00:00	100	987.3	292	0	1182.7	60.1
05/27/10 19:00:00	500	940.7	287.5	0	1211.2	63.8
05/27/10 20:00:00	10	997.2	293.7	0	1158.5	60
05/27/10 20:00:00	100	987.8	292.1	0	1176.5	61.4
05/27/10 20:00:00	500	941.2	287.5	0	1206.8	69.4
05/27/10 21:00:00	10	997.3	293.9	0	1155.3	60.5
05/27/10 21:00:00	100	988.3	292.2	0	1171.4	62.6
05/27/10 21:00:00	500	941.7	287.4	0	1203.2	74.9
05/27/10 22:00:00	10	997.4	293.3	0	1069.8	63.8
05/27/10 22:00:00	100	988.4	291.8	0	1083	65.7
05/27/10 22:00:00	500	942.2	287.1	0	1111.3	76.8
05/27/10 23:00:00	10	997.4	292.6	0	967	67.7
05/27/10 23:00:00	100	988.6	291.2	0	977.4	69.2
05/27/10 23:00:00	500	942.6	286.8	0	1001.4	77.9
05/28/10 00:00:00	10	997.4	291.9	0	864.3	71.6
05/28/10 00:00:00	100	988.7	290.6	0	872.2	72.6
05/28/10 00:00:00	500	943	286.5	0	892	79
05/28/10 01:00:00	10	997.3	290.9	0	741.2	76.6
05/28/10 01:00:00	100	988.3	289.8	0	746.5	77.3
05/28/10 01:00:00	500	942.3	286	0	758.9	82
05/28/10 02:00:00	10	997.2	289.8	0	611.2	81.8
05/28/10 02:00:00	100	987.9	288.8	0	614.2	82.4
05/28/10 02:00:00	500	941.6	285.5	0	620.1	85.4
05/28/10 03:00:00	10	997.1	288.7	0	479.1	87.1
05/28/10 03:00:00	100	987.5	287.9	0	480.4	87.4
05/28/10 03:00:00	500	941	285.1	0	481.2	89
05/28/10 04:00:00	10	997	288.3	0	463.6	89.6
05/28/10 04:00:00	100	987.2	287.6	0	464	90.3
05/28/10 04:00:00	500	940.7	284.8	0	462.5	91.2
05/28/10 05:00:00	10	996.9	288	0	471.3	91.4
05/28/10 05:00:00	100	987	287.4	0	471.3	92.7
05/28/10 05:00:00	500	940.5	284.6	0	468.6	93.1
05/28/10 06:00:00	10	996.8	287.8	0	478.2	93.3
05/28/10 06:00:00	100	986.8	287.1	0	478.3	95.1
05/28/10 06:00:00	500	940.3	284.4	0	475.1	94.9
05/28/10 07:00:00	10	996.8	287.4	0	481.7	90.3
05/28/10 07:00:00	100	987.1	286.8	0	483.3	92.4
05/28/10 07:00:00	500	940.6	284.1	0	481.8	95.2
05/28/10 08:00:00	10	996.9	287	0	484.6	86.4
05/28/10 08:00:00	100	987.4	286.5	0	488.3	88.7
05/28/10 08:00:00	500	940.9	283.8	0	488.7	95.2
05/28/10 09:00:00	10	996.9	286.6	0	487.7	82.4
05/28/10 09:00:00	100	987.7	286.2	0	493.7	84.9
05/28/10 09:00:00	500	941.1	283.6	0	496.2	95.2
05/28/10 10:00:00	10	996.9	286.3	0	443.8	81.4
05/28/10 10:00:00	100	987.4	286	0	449.5	83.5
05/28/10 10:00:00	500	941.2	283.6	0	453.6	91.3
05/28/10 11:00:00	10	996.9	285.9	0	390.1	81
05/28/10 11:00:00	100	987.2	285.8	0	395.3	82.6
05/28/10 11:00:00	500	941.3	283.6	0	401.3	86.5
05/28/10 12:00:00	10	996.9	285.5	0	335.9	80.6
05/28/10 12:00:00	100	987	285.7	0	340.6	81.5
05/28/10 12:00:00	500	941.3	283.7	0	349.1	81.7
05/28/10 13:00:00	10	997	286.3	0	486.9	78.8
05/28/10 13:00:00	100	986.8	286.1	0	488.7	80.4
05/28/10 13:00:00	500	940.8	283.5	0	492.8	81.8
05/28/10 14:00:00	10	997.2	287.4	0	680.4	76.7
05/28/10 14:00:00	100	986.6	286.7	0	681.1	79.3
05/28/10 14:00:00	500	940.3	283.4	0	682	82.8
05/28/10 15:00:00	10	997.3	288.5	0	875.6	74.5
05/28/10 15:00:00	100	986.4	287.2	0	877.6	78.2
05/28/10 15:00:00	500	939.7	283.2	0	877.6	83.7
05/28/10 16:00:00	10	997.8	289.4	0	903.9	72
05/28/10 16:00:00	100	987.5	288	0	906	75.1
05/28/10 16:00:00	500	940.7	283.5	0	908.2	82.4
05/28/10 17:00:00	10	998.3	290.3	0	899.3	69.5
05/28/10 17:00:00	100	988.6	288.7	0	901.1	71.8
05/28/10 17:00:00	500	941.8	283.9	0	905.7	80.4
05/28/10 18:00:00	10	998.8	291.1	0	894.6	67.2
05/28/10 18:00:00	100	989.8	289.5	0	896.2	68.6
05/28/10 18:00:00	500	942.8	284.3	0	903	78.2
05/28/10 19:00:00	10	998.9	291	0	881.9	66.5
05/28/10 19:00:00	100	990.3	289.5	0	884.6	67.4
05/28/10 19:00:00	500	943.5	284.4	0	894.3	73.2
05/28/10 20:00:00	10	999	290.8	0	866.1	66.2
05/28/10 20:00:00	100	990.7	289.3	0	870.2	66.6
05/28/10 20:00:00	500	944.1	284.5	0	883.6	67.8
05/28/10 21:00:00	10	999	290.6	0	848.7	65.9
05/28/10 21:00:00	100	991.2	289.2	0	854.5	65.9
05/28/10 21:00:00	500	944.7	284.6	0	872.1	62.4
05/28/10 22:00:00	10	998.7	290.5	0	800.9	64.2
05/28/10 22:00:00	100	990.4	289.1	0	804.4	64.3
05/28/10 22:00:00	500	944	284.6	0	817.6	61
05/28/10 23:00:00	10	998.3	290.5	0	747.7	62.4
05/28/10 23:00:00	100	989.7	289	0	747.9	62.6
05/28/10 23:00:00	500	943.3	284.6	0	754.9	60.4
05/29/10 00:00:00	10	998	290.4	0	696	60.5
05/29/10 00:00:00	100	988.9	288.9	0	692.3	60.8
05/29/10 00:00:00	500	942.7	284.6	0	692.7	59.8
05/29/10 01:00:00	10	997.7	289.8	0	662.8	63.5
05/29/10 01:00:00	100	988.5	288.5	0	661.8	63.7
05/29/10 01:00:00	500	942.2	284.5	0	666.1	58.5
05/29/10 02:00:00	10	997.4	289	0	633.3	67.6
05/29/10 02:00:00	100	988.1	287.9	0	634.9	67.7
05/29/10 02:00:00	500	941.6	284.5	0	642.4	57
05/29/10 03:00:00	10	997.1	288.2	0	603.4	71.7
05/29/10 03:00:00	100	987.6	287.4	0	606.6	71.7
05/29/10 03:00:00	500	941.1	284.4	0	615	55.4
05/29/10 04:00:00	10	996.6	287.5	0	519.6	75.2
05/29/10 04:00:00	100	986.8	286.8	0	521	75.2
05/29/10 04:00:00	500	940.3	284.4	0	525.3	56.4
05/29/10 05:00:00	10	996.1	286.9	0	421.6	78.6
05/29/10 05:00:00	100	986	286.3	0	421.7	78.7
05/29/10 05:00:00	500	939.5	284.4	0	423.4	58.1
05/29/10 06:00:00	10	995.6	286.2	0	319.9	82
05/29/10 06:00:00	100	985.2	285.8	0	320	82.1
05/29/10 06:00:00	500	938.7	284.4	0	321.1	59.8
05/29/10 07:00:00	10	995.4	285.9	0	300.5	81.8
05/29/10 07:00:00	100	984.9	285.6	0	301.4	82.6
05/29/10 07:00:00	500	938.6	284.3	0	303.7	67.2
05/29/10 08:00:00	10	995.2	285.8	0	298	80.9
05/29/10 08:00:00	100	984.6	285.5	0	299.7	82.5
05/29/10 08:00:00	500	938.5	284.3	0	303.5	75.6
05/29/10 09:00:00	10	995	285.7	0	295.6	80
05/29/10 09:00:00	100	984.3	285.3	0	298	82.5
05/29/10 09:00:00	500	938.4	284.2	0	303.2	84.1
05/29/10 10:00:00	10	994.3	285.4	0	295.3	79.2
05/29/10 10:00:00	100	983.5	285.1	0	297.8	81.5
05/29/10 10:00:00	500	937.7	284.2	0	303	82.6
05/29/10 11:00:00	10	993.6	285	0	295.3	78.3
05/29/10 11:00:00	100	982.5	284.9	0	297.6	80.3
05/29/10 11:00:00	500	936.8	284.2	0	302.9	79.2
05/29/10 12:00:00	10	992.8	284.7	0	295.3	77.5
05/29/10 12:00:00	100	981.6	284.7	0	297.4	79.1
05/29/10 12:00:00	500	935.9	284.2	0	302.8	75.8
05/29/10 13:00:00	10	993.3	286	0	318.4	73.9
05/29/10 13:00:00	100	982	285.5	0	318.7	75
05/29/10 13:00:00	500	936.1	284.8	0	320.9	67.9
05/29/10 14:00:00	10	994	287.5	0	345.1	69.9
05/29/10 14:00:00	100	982.7	286.6	0	344.8	70.4
05/29/10 14:00:00	500	936.4	285.7	0	345.9	58.9
05/29/10 15:00:00	10	994.7	289.1	0	370.9	65.8
05/29/10 15:00:00	100	983.4	287.6	0	371.4	65.8
05/29/10 15:00:00	500	936.8	286.5	0	374.3	49.7
05/29/10 16:00:00	10	994.4	291.6	0	550.1	59.1
05/29/10 16:00:00	100	983.5	289.6	0	548.8	59.3
05/29/10 16:00:00	500	937.6	287.8	0	555.1	45.1
05/29/10 17:00:00	10	994	294.3	0	763.6	51.7
05/29/10 17:00:00	100	983.5	291.8	0	757.8	52.5
05/29/10 17:00:00	500	938.3	289.1	0	767	41.4
05/29/10 18:00:00	10	993.5	297	0	980.9	44.1
05/29/10 18:00:00	100	983.5	293.9	0	968.3	45.7
05/29/10 18:00:00	500	939.1	290.5	0	979.7	37.5
05/29/10 19:00:00	10	993.8	297.8	0	1066.2	42.3
05/29/10 19:00:00	100	984.1	294.8	0	1056.7	43.1
05/29/10 19:00:00	500	939.1	291.3	0	1080.1	34.4
05/29/10 20:00:00	10	994.2	298.2	0	1122.4	41.5
05/29/10 20:00:00	100	984.7	295.3	0	1119.6	41.3
05/29/10 20:00:00	500	939.2	292	0	1159.5	31.6
05/29/10 21:00:00	10	994.5	298.5	0	1174.2	40.6
05/29/10 21:00:00	100	985.4	295.9	0	1180.3	39.6
05/29/10 21:00:00	500	939.3	292.7	0	1241	28.8
05/29/10 22:00:00	10	994.4	297	0	954.5	45.3
05/29/10 22:00:00	100	985	294.6	0	961.5	44.7
05/29/10 22:00:00	500	938.6	291.9	0	1005.8	33.1
05/29/10 23:00:00	10	994.1	295	0	682.2	51
05/29/10 23:00:00	100	984.6	293.1	0	687.6	51
05/29/10 23:00:00	500	937.8	291	0	712.4	38.8
05/30/10 00:00:00	10	993.9	293.1	0	412.7	56.8
05/30/10 00:00:00	100	984.1	291.5	0	415.2	57.4
05/30/10 00:00:00	500	937	290	0	423.6	44.3
05/30/10 01:00:00	10	993.8	292	0	346.8	58.5
05/30/10 01:00:00	100	983.8	290.7	0	347.3	58.1
05/30/10 01:00:00	500	936.4	289.8	0	352.5	41.2
05/30/10 02:00:00	10	993.6	291	0	320.7	59.4
05/30/10 02:00:00	100	983.5	290	0	319.9	57.7
05/30/10 02:00:00	500	935.7	289.7	0	324.1	36.3
05/30/10 03:00:00	10	993.5	290	0	294.4	60.4
05/30/10 03:00:00	100	983.3	289.3	0	292.2	57.4
05/30/10 03:00:00	500	935.1	289.5	0	295.6	31.4
05/30/10 04:00:00	10	993.1	289.2	0	278.6	63.5
05/30/10 04:00:00	100	982.5	288.8	0	277.3	58.6
05/30/10 04:00:00	500	935.1	289.6	0	279.4	31
05/30/10 05:00:00	10	992.7	288.4	0	265.3	67.1
05/30/10 05:00:00	100	981.8	288.3	0	264.8	60.1
05/30/10 05:00:00	500	935.1	289.6	0	265.8	31.5
05/30/10 06:00:00	10	992.3	287.6	0	252.2	71
05/30/10 06:00:00	100	981.1	287.8	0	252.1	61.5
05/30/10 06:00:00	500	935.2	289.7	0	252.3	32
05/30/10 07:00:00	10	992.1	287.5	0	250	72.2
05/30/10 07:00:00	100	981.1	287.7	0	250	64.5
05/30/10 07:00:00	500	935.3	289.6	0	250	37.4
05/30/10 08:00:00	10	991.8	287.4	0	250	72.8
05/30/10 08:00:00	100	981.1	287.6	0	250	67.5
05/30/10 08:00:00	500	935.5	289.6	0	250	43.8
05/30/10 09:00:00	10	991.5	287.4	0	250	73.3
05/30/10 09:00:00	100	981	287.5	0	250	70.3
05/30/10 09:00:00	500	935.6	289.5	0	250	50.2
05/30/10 10:00:00	10	991.3	287	0	250	75.3
05/30/10 10:00:00	100	980.6	287.2	0	250	72.6
05/30/10 10:00:00	500	935.2	289.4	0	250	51.3
05/30/10 11:00:00	10	991.1	286.6	0	250	77.6
05/30/10 11:00:00	100	980.3	286.8	0	250	74.9
05/30/10 11:00:00	500	934.8	289.4	0	250	51.3
05/30/10 12:00:00	10	990.9	286.1	0	250	79.7
05/30/10 12:00:00	100	979.9	286.5	0	250	77.1
05/30/10 12:00:00	500	934.4	289.3	0	250	51.3
05/30/10 13:00:00	10	991.4	287.7	0	285	74.9
05/30/10 13:00:00	100	980.2	287.4	0	285.1	72.7
05/30/10 13:00:00	500	934.5	289.8	0	285.9	47.6
05/30/10 14:00:00	10	991.9	289.6	0	326.8	68.6
05/30/10 14:00:00	100	980.6	288.6	0	327.4	66.9
05/30/10 14:00:00	500	934.6	290.5	0	329.8	43.1
05/30/10 15:00:00	10	992.5	291.5	0	368.5	62.4
05/30/10 15:00:00	100	981	289.8	0	369.8	61.1
05/30/10 15:00:00	500	934.8	291.1	0	374.8	38.5
05/30/10 16:00:00	10	993.3	292.6	0	373.5	61.3
05/30/10 16:00:00	100	982.3	290.7	0	375.2	60.7
05/30/10 16:00:00	500	936.2	291.1	0	380.6	40.2
05/30/10 17:00:00	10	994	293.6	0	371.3	61.4
05/30/10 17:00:00	100	983.6	291.6	0	373.3	61.3
05/30/10 17:00:00	500	937.6	290.9	0	378.7	43.1
05/30/10 18:00:00	10	994.8	294.5	0	369.2	61.6
05/30/10 18:00:00	100	984.9	292.5	0	371.5	61.9
05/30/10 18:00:00	500	939	290.8	0	376.8	46.2
05/30/10 19:00:00	10	994.9	295.1	0	427.8	58.5
05/30/10 19:00:00	100	985.1	293	0	431.1	58.7
05/30/10 19:00:00	500	939.1	291.1	0	437.7	43.7
05/30/10 20:00:00	10	994.8	295.7	0	497.4	54.8
05/30/10 20:00:00	100	985.1	293.5	0	501.7	54.8
05/30/10 20:00:00	500	939	291.5	0	508.8	40.3
05/30/10 21:00:00	10	994.7	296.2	0	565.9	51.1
05/30/10 21:00:00	100	985.2	294.1	0	571.1	50.9
05/30/10 21:00:00	500	938.9	292	0	577.4	36.9
05/30/10 22:00:00	10	994.3	295.4	0	520.3	54.1
05/30/10 22:00:00	100	984.6	293.4	0	524.5	54.2
05/30/10 22:00:00	500	938.7	291.7	0	529.3	38.6
05/30/10 23:00:00	10	993.9	294.4	0	450.8	58.6
05/30/10 23:00:00	100	984.1	292.6	0	453.7	59.1
05/30/10 23:00:00	500	938.4	291.3	0	456.9	41.4
05/31/10 00:00:00	10	993.5	293.4	0	380.4	63.1
05/31/10 00:00:00	100	983.5	291.7	0	382.1	64.1
05/31/10 00:00:00	500	938.1	290.9	0	384	44.2
05/31/10 01:00:00	10	993.3	292.6	0	345.1	65.7
05/31/10 01:00:00	100	983.2	291.1	0	345.8	66.3
05/31/10 01:00:00	500	937.1	290.9	0	348.8	44.9
05/31/10 02:00:00	10	993.1	291.9	0	317.7	68
05/31/10 02:00:00	100	982.8	290.6	0	316.9	68.1
05/31/10 02:00:00	500	936.2	291.1	0	320.2	45.5
05/31/10 03:00:00	10	992.9	291.2	0	290.9	70.3
05/31/10 03:00:00	100	982.5	290	0	288.3	69.7
05/31/10 03:00:00	500	935.2	291.2	0	290.8	46.2
05/31/10 04:00:00	10	993.1	290.3	0	286.2	74.4
05/31/10 04:00:00	100	982.4	289.4	0	283.3	73.2
05/31/10 04:00:00	500	935.8	290.9	0	284.5	46.8
05/31/10 05:00:00	10	993.4	289.5	0	286	78.9
05/31/10 05:00:00	100	982.4	288.8	0	283.1	77
05/31/10 05:00:00	500	936.4	290.5	0	283.2	47.2
05/31/10 06:00:00	10	993.6	288.6	0	285.9	83.5
05/31/10 06:00:00	100	982.4	288.1	0	282.9	80.8
05/31/10 06:00:00	500	937	290.1	0	281.9	47.6
05/31/10 07:00:00	10	993.6	288.3	0	276	83.2
05/31/10 07:00:00	100	982.4	288	0	274.3	80.9
05/31/10 07:00:00	500	937	289.9	0	274.2	51.9
05/31/10 08:00:00	10	993.4	288.2	0	264.1	81.8
05/31/10 08:00:00	100	982.3	288	0	263.4	80.3
05/31/10 08:00:00	500	936.9	289.8	0	263.8	57.1
05/31/10 09:00:00	10	993.3	288.1	0	252	80.5
05/31/10 09:00:00	100	982.1	288	0	252	79.8
05/31/10 09:00:00	500	936.7	289.6	0	252.1	62.4
05/31/10 10:00:00	10	993.1	287.8	0	250.8	81.4
05/31/10 10:00:00	100	982	287.8	0	250.7	80.9
05/31/10 10:00:00	500	936.5	289.4	0	250.7	62.5
05/31/10 11:00:00	10	992.8	287.5	0	251.6	82.8
05/31/10 11:00:00	100	981.8	287.6	0	251.5	82.4
05/31/10 11:00:00	500	936.2	289.1	0	251.5	61.5
05/31/10 12:00:00	10	992.6	287.2	0	252.3	84.2
05/31/10 12:00:00	100	981.6	287.3	0	252.4	83.8
05/31/10 12:00:00	500	936	288.9	0	252.2	60.5
05/31/10 13:00:00	10	993	288.3	0	306.8	80.8
05/31/10 13:00:00	100	982	287.9	0	306.1	81.3
05/31/10 13:00:00	500	936.3	288.4	0	305.6	63.2
05/31/10 14:00:00	10	993.5	289.8	0	371.6	76.5
05/31/10 14:00:00	100	982.4	288.7	0	369.7	78
05/31/10 14:00:00	500	936.6	287.9	0	367.1	66.6
05/31/10 15:00:00	10	994	291.2	0	436.1	72.1
05/31/10 15:00:00	100	982.9	289.4	0	432.4	74.6
05/31/10 15:00:00	500	937	287.3	0	425.9	70
05/31/10 16:00:00	10	994.5	292.4	0	490.6	69.6
05/31/10 16:00:00	100	983.6	290.4	0	488.6	72.6
05/31/10 16:00:00	500	937.6	287.6	0	486.4	71.1
05/31/10 17:00:00	10	994.9	293.5	0	542.3	67.7
05/31/10 17:00:00	100	984.4	291.4	0	542.4	71
05/31/10 17:00:00	500	938.1	288	0	545.4	71.6
05/31/10 18:00:00	10	995.3	294.5	0	592.8	65.9
05/31/10 18:00:00	100	985.2	292.3	0	594.7	69.5
05/31/10 18:00:00	500	938.7	288.4	0	602.8	72.2
05/31/10 19:00:00	10	995.7	294.6	0	595.8	65.9
05/31/10 19:00:00	100	985.7	292.3	0	598.3	69.7
05/31/10 19:00:00	500	939.3	288.5	0	608.4	72.6
05/31/10 20:00:00	10	996.2	294.4	0	588.7	66.3
05/31/10 20:00:00	100	986.3	292.2	0	591.8	70.3
05/31/10 20:00:00	500	940	288.6	0	603.5	72.9
05/31/10 21:00:00	10	996.7	294.2	0	581.2	66.6
05/31/10 21:00:00	100	986.8	292.1	0	584.8	70.8
05/31/10 21:00:00	500	940.7	288.7	0	598.2	73.3
05/31/10 22:00:00	10	996.6	293.7	0	585.6	67
05/31/10 22:00:00	100	986.6	291.6	0	589.3	70.6
05/31/10 22:00:00	500	940.5	288.3	0	602.4	72.8
05/31/10 23:00:00	10	996.3	293.1	0	592.1	67.3
05/31/10 23:00:00	100	986.3	291.2	0	595.6	70.1
05/31/10 23:00:00	500	940.1	287.7	0	607.8	72.2
06/01/10 00:00:00	10	996.1	292.6	0	598.3	67.6
06/01/10 00:00:00	100	986.1	290.7	0	601.6	69.7
06/01/10 00:00:00	500	939.7	287.2	0	612.6	71.5
06/01/10 01:00:00	10	996	291.5	0	540.6	71
06/01/10 01:00:00	100	985.8	289.9	0	543	72.3
06/01/10 01:00:00	500	939.2	287.2	0	550.9	67.8
06/01/10 02:00:00	10	996	290.4	0	469.3	74.9
06/01/10 02:00:00	100	985.6	289	0	470.6	75.4
06/01/10 02:00:00	500	938.7	287.2	0	474.9	63.4
06/01/10 03:00:00	10	996	289.2	0	397.1	78.8
06/01/10 03:00:00	100	985.5	288.1	0	397.3	78.5
06/01/10 03:00:00	500	938.2	287.3	0	397.9	58.9
06/01/10 04:00:00	10	996.3	288.6	0	361.2	81.5
06/01/10 04:00:00	100	985.7	287.7	0	360.4	81.6
06/01/10 04:00:00	500	938.9	287.2	0	358.2	61
06/01/10 05:00:00	10	996.7	288.1	0	332.7	83.9
06/01/10 05:00:00	100	986.1	287.4	0	331.3	84.6
06/01/10 05:00:00	500	939.7	287	0	327.5	64.4
06/01/10 06:00:00	10	997.1	287.6	0	304.1	86.4
06/01/10 06:00:00	100	986.4	287.1	0	302.8	87.7
06/01/10 06:00:00	500	940.6	286.8	0	298	68
06/01/10 07:00:00	10	996.5	287.4	0	298.7	86.1
06/01/10 07:00:00	100	985.7	287.1	0	297.5	86.8
06/01/10 07:00:00	500	940	286.8	0	293.7	66.9
06/01/10 08:00:00	10	995.6	287.4	0	298.1	85.3
06/01/10 08:00:00	100	984.7	287.1	0	297	85
06/01/10 08:00:00	500	939.2	286.7	0	294.3	65
06/01/10 09:00:00	10	994.7	287.3	0	297.5	84.5
06/01/10 09:00:00	100	983.7	287.1	0	296.4	83.2
06/01/10 09:00:00	500	938.5	286.7	0	294.9	63.2
06/01/10 10:00:00	10	994.6	287.1	0	296.3	84.9
06/01/10 10:00:00	100	983.5	287	0	296	84.4
06/01/10 10:00:00	500	938.3	286.7	0	294.7	65
06/01/10 11:00:00	10	994.6	286.8	0	295	85.5
06/01/10 11:00:00	100	983.5	287	0	295.5	86.3
06/01/10 11:00:00	500	938.2	286.7	0	294.5	67.5
06/01/10 12:00:00	10	994.5	286.6	0	293.7	86
06/01/10 12:00:00	100	983.5	286.9	0	295.1	88.2
06/01/10 12:00:00	500	938.2	286.6	0	294.3	70.1
06/01/10 13:00:00	10	995	287.6	0	384.7	83.7
06/01/10 13:00:00	100	983.9	287.4	0	384.5	86.5
06/01/10 13:00:00	500	938.4	286.3	0	382.5	71.7
06/01/10 14:00:00	10	995.4	288.8	0	492	80.9
06/01/10 14:00:00	100	984.3	288	0	491.8	84
06/01/10 14:00:00	500	938.6	285.8	0	490.6	73.2
06/01/10 15:00:00	10	995.8	290.1	0	597.4	78.2
06/01/10 15:00:00	100	984.7	288.6	0	599.2	81.5
06/01/10 15:00:00	500	938.7	285.4	0	601	74.6
06/01/10 16:00:00	10	996.2	291.3	0	617.9	75.2
06/01/10 16:00:00	100	985.3	289.5	0	619.5	79.1
06/01/10 16:00:00	500	938.9	285.6	0	622.6	77.9
06/01/10 17:00:00	10	996.6	292.5	0	622.8	72.4
06/01/10 17:00:00	100	985.9	290.4	0	623.5	76.9
06/01/10 17:00:00	500	939	285.9	0	626.1	81.6
06/01/10 18:00:00	10	997	293.6	0	628.8	69.6
06/01/10 18:00:00	100	986.5	291.4	0	628.9	74.6
06/01/10 18:00:00	500	939.2	286.2	0	629.4	85.4
06/01/10 19:00:00	10	997.1	293.5	0	621.4	69.2
06/01/10 19:00:00	100	987	291.4	0	622.5	73.5
06/01/10 19:00:00	500	939.7	286.3	0	626.1	85.6
06/01/10 20:00:00	10	997.2	293.1	0	609.6	69.2
06/01/10 20:00:00	100	987.5	291.2	0	612.4	72.5
06/01/10 20:00:00	500	940.2	286.3	0	620.9	85
06/01/10 21:00:00	10	997.4	292.8	0	596	69.1
06/01/10 21:00:00	100	987.9	291	0	601	71.6
06/01/10 21:00:00	500	940.7	286.3	0	615	84.4
06/01/10 22:00:00	10	997	292.2	0	595.2	69.6
06/01/10 22:00:00	100	987.4	290.5	0	599.4	72.2
06/01/10 22:00:00	500	940	286.1	0	613	82.2
06/01/10 23:00:00	10	996.6	291.5	0	596.8	70.3
06/01/10 23:00:00	100	986.8	289.9	0	599.6	73
06/01/10 23:00:00	500	939.4	286	0	612	79.7
06/02/10 00:00:00	10	996.2	290.9	0	598.3	71
06/02/10 00:00:00	100	986.2	289.4	0	599.8	73.7
06/02/10 00:00:00	500	938.8	285.9	0	610.9	77.2
06/02/10 01:00:00	10	996	290.1	0	557.3	72.9
06/02/10 01:00:00	100	986	288.8	0	557.7	75.1
06/02/10 01:00:00	500	938.6	285.8	0	564.1	77.1
06/02/10 02:00:00	10	995.8	289.4	0	508.2	75
06/02/10 02:00:00	100	985.8	288.3	0	507.2	76.5
06/02/10 02:00:00	500	938.4	285.6	0	508	77.4
06/02/10 03:00:00	10	995.6	288.6	0	459.4	77
06/02/10 03:00:00	100	985.6	287.8	0	456.9	78
06/02/10 03:00:00	500	938.2	285.4	0	451.9	77.7
06/02/10 04:00:00	10	995.7	288.1	0	451.9	79.6
06/02/10 04:00:00	100	985.5	287.3	0	448.4	81
06/02/10 04:00:00	500	938.4	285.2	0	440.1	81.7
06/02/10 05:00:00	10	995.8	287.6	0	452.7	82.3
06/02/10 05:00:00	100	985.5	286.8	0	448.5	84.3
06/02/10 05:00:00	500	938.6	285	0	437.7	86.4
06/02/10 06:00:00	10	996	287	0	453.5	85
06/02/10 06:00:00	100	985.4	286.4	0	448.6	87.6
06/02/10 06:00:00	500	938.9	284.8	0	435.2	91.1
06/02/10 07:00:00	10	995.8	286.8	0	440.7	85.9
06/02/10 07:00:00	100	985.2	286.2	0	436.8	88.3
06/02/10 07:00:00	500	938.6	284.6	0	426.4	87.7
06/02/10 08:00:00	10	995.6	286.6	0	424.5	86.5
06/02/10 08:00:00	100	984.9	286	0	422	88.4
06/02/10 08:00:00	500	938.3	284.4	0	414.8	82.6
06/02/10 09:00:00	10	995.4	286.4	0	407.5	87.1
06/02/10 09:00:00	100	984.6	285.9	0	406.7	88.6
06/02/10 09:00:00	500	938	284.3	0	402	77.5
06/02/10 10:00:00	10	994.9	286.3	0	379	86.2
06/02/10 10:00:00	100	983.9	285.9	0	378.1	88
06/02/10 10:00:00	500	937.3	284.3	0	372.9	80.1
06/02/10 11:00:00	10	994.4	286.1	0	347.4	85.1
06/02/10 11:00:00	100	983.2	285.9	0	346.7	87.3
06/02/10 11:00:00	500	936.5	284.2	0	341.1	84.3
06/02/10 12:00:00	10	993.9	286	0	315	83.9
06/02/10 12:00:00	100	982.5	285.9	0	314.8	86.6
06/02/10 12:00:00	500	935.8	284.2	0	309.9	88.6
06/02/10 13:00:00	10	994.3	287	0	401.2	81.6
06/02/10 13:00:00	100	983	286.6	0	399.1	84.3
06/02/10 13:00:00	500	936.3	284.5	0	393.5	87.6
06/02/10 14:00:00	10	994.8	288.3	0	508.3	79.1
06/02/10 14:00:00	100	983.6	287.4	0	506	81.7
06/02/10 14:00:00	500	936.8	284.8	0	501.8	85.5
06/02/10 15:00:00	10	995.3	289.6	0	612.8	76.7
06/02/10 15:00:00	100	984.2	288.3	0	612.3	79.2
06/02/10 15:00:00	500	937.3	285.1	0	611.5	83.2
06/02/10 16:00:00	10	995.6	290.8	0	623.2	74.7
06/02/10 16:00:00	100	984.8	289.2	0	624.3	77.8
06/02/10 16:00:00	500	937.9	285.6	0	626.4	83.4
06/02/10 17:00:00	10	995.9	291.9	0	613.8	72.9
06/02/10 17:00:00	100	985.4	290.1	0	616.3	76.7
06/02/10 17:00:00	500	938.4	286.2	0	621.5	84.1
06/02/10 18:00:00	10	996.2	293	0	603	71.2
